ID,Tipo,TextUser,Timer,Txtimer
10,C/I,"En realidad, mi fuerza es mi debilidad. Tengo la costumbre de hacer las cosas con la máxima perfección, lo que a veces lleva un poco más de tiempo.",0:0,0:0
10,C/I,Mi fuerza es mi familia que siempre me apoya. Mi debilidad es que no estoy diciendo NO a nadie.,0:0,0:0
12,DC/IS,"Mis fortalezas son-Listo para actualizar mis conocimientos, puntuales y pensamientos positivos. Mis debilidades son- 1. Confío en todos.2. Mi ira.",0:0,0:0
7,S/I,"Mis puntos fuertes son que soy un gran trabajador y si tomo algún trabajo que hacer, entonces definitivamente terminaré ese. Mi debilidad es mi familia.",0:0,0:0
10,C/I,Fuerza: I Soy muy trabajador y tengo buenas habilidades de comunicación. Me ayuda a ir a cualquier parte. Debilidad:I confiará en todos fácilmente. Pero poco mejoré.,0:0,0:0
4,I/S,"Tener paciencia, actitud trabajadora y ser amigable son mis puntos fuertes. Mi debilidad es que estoy demasiado orientado a los detalles.",0:0,0:0
10,C/I,"Señor, mis fortalezas son mi familia, creyendo en Dios y fácil de mezclar en la naturaleza, mi debilidad es que no puedo despertarme temprano en la mañana a las 4 en punto, pero estoy mejorando mi debilidad.",0:0,0:0
2,D/C,"Mis puntos fuertes son, listo para actualizar mis conocimientos, puntual, actitud positiva, manejar la presión. Y mi debilidad es la habilidad blanda, pero estoy tratando de mejorar mis habilidades de comunicación.",0:0,0:0
4,I/S,Mi fuerza es mi familia que me mantiene en marcha y haciendo mi mejor nivel para obtener un futuro mejor. Mi debilidad es ser fácil y adaptable para todos.,0:0,0:0
10,C/I,"Cualidades personales: Todo el tiempo, me describí como perfeccionista, apasionado, de mentalidad técnica, orientado a objetivos y aprecio los rasgos de ser ético. Otra cualidad que poseo es la autoconciencia. Soy consciente del grado de comprensión y conocimiento de quién soy, incluyendo mis habilidades, valores, intereses, comportamientos y carácter. Tengo una firme confianza en mí mismo y soy considerado como un tomador de riesgos entre mis amigos. Valoro la curiosidad y el entusiasmo, ya que son cruciales para terminar un mega proyecto. Por encima de todo, estoy orgulloso de mí mismo por ser una persona temerosa de Dios, es por eso que tengo un principio estricto en mi vida que es no engañar, herir y actuar injustamente hacia los demás de ninguna manera. Fortalezas: A partir de mi experiencia pasada tratando con asuntos, me doy cuenta de que soy una persona altamente adaptable y aprendo rápidamente del entorno. Me encantaría decir que mi verdadera fuerza es mi madre. Me motivo cuando pienso en ella, ya que es mi fuente de felicidad y me da la sensación de estar en casa. Además, en términos de ejecutar una tarea, prefiero trabajar inteligentemente en lugar de trabajar duro, por lo tanto, pensaré en un sistema que no requiera que repita el trabajo tedioso innecesariamente para realizar la tarea. Además, mi otra fortaleza es mi afán y voluntad de progresar en la vida, busco continuamente conocimientos en diversos campos que van desde la ciencia, la tecnología, la filosofía, las artes, la historia, el urbanismo, la medicina, las últimas investigaciones y la religión. Para ser concluyente, respeto mucho el conocimiento. Debilidades: Cuando se trata de expresar opiniones, puedo ser bastante honesto a veces hasta el punto de que otros se sienten un poco incómodos al respecto. Sin embargo, estoy haciendo todo lo posible para suavizarlo socializando más a menudo y tratando de aprender más sobre cómo parecer amable con los demás sin dejar de ser yo mismo. Mi otro lado de la debilidad es que no construyo mucho la red, por lo tanto, me deja teniendo solo unos pocos amigos. El lado positivo de esto es que solo quedan amigos de calidad, ya que siento que dreno mucha energía si paso demasiado tiempo con otros haciendo cualquier actividad miscelánea. Eso demuestra la parte a veces introvertida de mí. Por último, pero no menos importante, no me gusta parecer estúpido / incompetente entre mis colegas. Eso, sin embargo, representa mis inseguridades para los demás, así que hago todo lo posible para investigar un poco (Internet proporciona una gran cantidad de información sobre casi todo) con respecto a la tarea que me dieron antes de ejecutarla.",0:0,0:0
2,D/C,Mi fortaleza es que siempre soy positivo con todo lo que hago. Siempre hago mi trabajo al mejor nivel de mi potencial. Esforzarme por alcanzar la meta en todo momento y tomar la iniciativa en el absentismo escolar de mi superior.,0:0,0:0
10,C/I,"Mis fortalezas son,1) Me adapto a cualquier entorno.2) Tengo una habilidad para resolver problemas.3) Aprendo rápido.4) También me gusta aprender cosas nuevas.5) También tengo habilidades de presentación. Mis debilidades son,1) Soy débil en vocabulario.2) No puedo decir que no a nada.3) No puedo despertarme temprano en la mañana.",0:0,0:0
4,I/S,Mi fuerza es mi familia que me mantiene en marcha y haciendo mi mejor nivel para obtener un futuro mejor. Mi debilidad es ser para todos fácilmente.,0:0,0:0
6,S/D,"Mis fortalezas: Tengo una muy buena calidad de liderazgo, creo en el trabajo en equipo y el trabajo duro, aprovecharé cualquiera de las oportunidades como una oportunidad para aprender algo nuevo. Debilidades: Creo que hablo demasiado, pero estoy tratando de evitarlo.",0:0,0:0
10,C/I,Mi fuerza es que soy muy trabajador por naturaleza. Mi debilidad no tengo debilidades.,0:0,0:0
12,DC/IS,Mis puntos fuertes:1. Mi pensamiento positivo.2. Mi hábito de aprender rápidamente.,0:0,0:0
6,S/D,"Mis fortalezas son que soy trabajador, buen aprendiz, honesto y creo en mí mismo y mis debilidades son el pensamiento negativo, creo fácilmente en los demás, un poco emocional.",0:0,0:0
7,S/I,"Si hablo de mis fortalezas, aprendo rápido, adaptabilidad y también tengo una actitud positiva y otra cosa es que soy flexible con el trabajo y el turno. Si hablo de mi debilidad no puedo decir que no cuando alguien pide ayuda. Y otra cosa es que creo en nuevas personas muy pronto.",0:0,0:0
7,S/I,Fortalezas: Persona automotivada. Dedicación y determinación para mi objetivo.Me adapté fácilmente en una nueva ubicación. Naturaleza optimista trabajadora. Debilidad: Pensar demasiado. Cree fácilmente en una persona nueva. Pensamientos negativos. Mi ira.,0:0,0:0
4,I/S,"Mis puntos fuertes son la fe, disciplinada, dedicada, paciencia, cortesía, sincera y trabajadora. Mi debilidad es que tengo miedo si el trabajo no se completa en el tiempo dado. Y siendo sensible, creo en los demás fácilmente.",0:0,0:0
4,I/S,"Mis puntos fuertes son la honestidad, el trabajo duro, el sincero. Mi debilidad es ser sensible, creer fácilmente a los demás.",0:0,0:0
10,C/I,Mi fuerza es mi comportamiento positivo y mi debilidad es mi naturaleza sensible.,0:0,0:0
12,DC/IS,Mis fortalezas:1- pensamiento positivo.2- Soy buen jugador de equipo.3- Soy automotivado.4- Mi comunicación es buena. Mis debilidades:1- No me siento cómodo hasta completar mi trabajo.2- Creo fácilmente en otros.3- Confío en todos.4- Soy una persona habladora.5- No puedo compartir mi debilidad.,0:0,0:0
10,C/I,"Creo que soy perfeccionista, trabajo duro para lograr los mejores resultados en mi trabajo. Puedo estar de acuerdo con mis compañeros de trabajo y soy respetuoso con su trabajo y sugerencias. Me gusta el trabajo en equipo. Me encanta aprender y enriquecer mis conocimientos y tratar de mejorar mis habilidades laborales mediante la formación. Mis puntos débiles, ser exigente conmigo mismo me cansa y resulta en subestimar mis habilidades. Mis habilidades lingüísticas, que haré todo lo posible para mejorarlas.",0:0,0:0
10,C/I,"Creo que soy perfeccionista, trabajo duro para lograr los mejores resultados en mi trabajo. Puedo estar de acuerdo con mis compañeros de trabajo y soy respetuoso con su trabajo y sugerencias. Me gusta el trabajo en equipo. Me encanta aprender y enriquecer mis conocimientos y tratar de mejorar mis habilidades laborales mediante la formación. Mis puntos débiles, ser exigente conmigo mismo me cansa y resulta en subestimar mis habilidades. Mis habilidades lingüísticas, que haré todo lo posible para mejorarlas.",0:0,0:0
10,C/I,"Fuerza: Trabajador, sincero, puntual, amable, optimista y honesto. Debilidad: No me siento cómodo hasta que termine mi tarea.",0:0,0:0
10,C/I,Mi fortaleza es que soy honesto en todos los aspectos y soy bueno en lenguajes de programación como c y java. Mi semana es que no me siento cómodo hasta que termine mi trabajo.,0:0,0:0
7,S/I,Fortalezas : Soy muy audaz y jovial. Mi debilidad si alguien dice un poco mal me lastimo fácilmente.,0:0,0:0
0,D/I,"Mis fortalezas son trabajadoras, automotivadas y dedicadas a mi trabajo. Y soy un aprendiz de goog y también un buen líder. Mis debilidades son que quiero estar ocupado en el trabajo.",0:0,0:0
10,C/I,"FUERZA* Mi fuerza es el pensamiento positivo y nos mantengo de acuerdo con el entorno. Tengo actitud positiva, sinceridad y puntualidad. DEBILIDAD* Mi debilidad es. No me siento cómodo hasta que termine mi trabajo. Hablador por naturaleza. Creo en los demás fácilmente.",0:0,0:0
10,C/I,Fortalezas:1. Tengo buenas habilidades de presentación.2. Soy bueno analizando un problema y luego encontrando respuestas a él.3. Puedo formar equipo fácilmente con nuevas personas para completar la tarea en cuestión.4. Manejo los problemas con mucha calma y no entro en pánico ante ellos. Debilidad:1. A veces soy demasiado sugerente con las personas cuando piden algún consejo.,0:0,0:0
7,S/I,"Tengo muchas fortalezas, pero mi principal fortaleza es unir a las personas o podemos decir que estoy trabajando o irme con tipos de personas de comportamiento. Me uno a grupos muy fácilmente y manejo situaciones muy fácilmente puedo conectar a los empleados.",0:0,0:0
10,C/I,"Fuerza: 1. Soy bueno expresando cosas.2. Puedo planificar, organizar y dirigir la actividad estando en equipo.3. Puedo llevarme bien con gente nueva pronto. La debilidad en la que estoy trabajando es:1. Me tomo un tiempo para entender los temas (académicos), pero nunca omito o abandono esos temas.2. Trabajando para desarrollar mi resistencia física.3. Soy una persona foodie.",0:0,0:0
7,S/I,"Mi fuerza es: Tengo actitud positiva, sinceridad y puntualidad. Mi debilidad es: Soy una persona muy enojada, no puedo decir que no a las personas pobres que me preguntan cualquier cosa.",0:0,0:0
4,I/S,Mis puntos fuertes son ser un trabajador duro y motivado. Mi debilidad es que creo en los demás fácilmente.,0:0,0:0
6,S/D,"Mi fuerza es mi familia, mi actitud positiva y mi fuerte poder de agarre, mientras que mi debilidad es mi ira.",0:0,0:0
10,C/I,"Mis puntos fuertes son, soy una persona entusiasta y soy adicto al trabajo también. Mi debilidad es que no me siento cómodo hasta que termino mi tarea.",0:0,0:0
13,IS/DC,"Mi fuerza es que tengo mucha paciencia, trabajo, puedo trabajar incluso bajo presión. Mi debilidad es que no puedo decir que no cuando algunas personas piden ayuda.",0:0,0:0
4,I/S,Mi fortaleza es que soy una persona muy optimista. Creo en el trabajo en equipo. Actitud positiva hacia mi trabajo. Mi debilidad es que no puedo decirle a la gente. Soy una persona muy emocional.,0:0,0:0
7,S/I,"Mis puntos fuertes son las actitudes positivas, la confianza en mí mismo, siempre me motivo en los fracasos y aprendo cosas nuevas rápidamente. Mis debilidades son que soy sensible, creo en las personas y pierdo los estribos con dificultad.",0:0,0:0
10,C/I,"Mis puntos fuertes son trabajadores, confiados. Y mi debilidad es pensar demasiado, demasiado confiado.",0:0,0:0
10,C/I,"Mis puntos fuertes son el trabajo duro, la resolución de problemas. Las debilidades son: Pensar demasiado, exceso de confianza.",0:0,0:0
10,C/I,Una de mis fortalezas es la actitud positiva hacia mi trabajo. Siempre tomo mi trabajo positivamente y trato de asegurarme de hacer justicia a mi trabajo. Otra es asumir la responsabilidad de mis errores y fracasos. Creo que es ser honesto conmigo mismo. Mi debilidad es mi naturaleza directa. Hablo inmediatamente por cualquier cosa que no me guste o que no me parezca válida. Esto a veces crea desgracia con tal o cual persona. Estoy viendo videos y leyendo material en línea para trabajar en esto.,0:0,0:0
6,S/D,"Mi fuerza es sincera, honesta y trabajadora.",0:0,0:0
6,S/D,"Mi fuerza es sincera, honesta y trabajadora. Mi debilidad es creerle a todos.",0:0,0:0
6,S/D,"Mi punto fuerte es que tengo una actitud de recuperación, trabajadora, madura, paciencia y proactiva.",0:0,0:0
10,C/I,"Todo el tiempo, me considero como alguien meticuloso, perfeccionista y tengo ojos para los detalles. Me gusta estudiar las cosas que estoy haciendo ya que no me siento cómodo luciendo estúpido / incompetente entre mis colegas. Dos elementos que valoro para siempre en mi vida son la curiosidad y el entusiasmo, ya que son cruciales para ejecutar un mega proyecto que requiere perfecciones. Mis amigos y familiares siempre pensaron que era alguien que aprecia el pensamiento crítico, lo que me hace ser honesto con mi opinión, demasiado honesto y directo que a veces hacía que otros se sintieran incómodos con ese tipo de estilo, soy consciente de eso, pero actualmente lo estoy mejorando aprendiendo a través de un buen número de videos sobre ser suave y agradable en la socialización. La segunda debilidad que tengo es que a veces me vuelvo bastante adicto al trabajo hasta el punto de que estoy dispuesto a pasar horas haciendo algo que me gusta (cosas técnicas). Con respecto a eso, otras personas podrían pensar que no tengo vida, pero está bien, ya que me siento cómodo con ella.",0:0,0:0
2,D/C,Mi fortaleza es que siempre soy positivo con todo lo que hago. Siempre hago mi trabajo al mejor nivel de mi capacidad. Esforzarme por alcanzar el objetivo en todo momento y tomar la iniciativa en ausencia de mi superior.,0:0,0:0
10,C/I,Mi primera fortaleza es mi familia que siempre me ha apoyado y me ha proporcionado todo lo que exijo de mi carrera. Mis puntos fuertes son que soy un gran trabajador y tengo buenas habilidades de comunicación. Mi debilidad es que tengo miedo de perder a mis seres queridos.,0:0,0:0
10,C/I,Mi área de fortalezas: A) Siempre tengo una actitud positiva hacia mi trabajo. B) Acepto mi fracaso y no culpo a los demás. C) Trato de motivarme en malas situaciones y aceptar las críticas y tomarlas de una manera positiva.,0:0,0:0
10,C/I,El trabajo inteligente y pensar en ideas creativas son mi punto fuerte. Los padres son mi debilidad.,0:0,0:0
13,IS/DC,Mis puntos fuertes son que soy un gran trabajador. Y también tengo un alto nivel de paciencia. Mi debilidad es que creo en los demás fácilmente.,0:0,0:0
10,C/I,"Mi fuerza es que tengo una actitud emprendedora y si no está sucediendo de la manera que se espera, entonces me aseguraré de hacer ese papel. Mis debilidades es que hago un seguimiento excesivo hasta que estoy seguro de que la tarea se completa dentro del marco de tiempo proporcionado.",0:0,0:0
13,IS/DC,"Me enorgullezco de mis habilidades de servicio al cliente y mi capacidad para resolver lo que podrían ser situaciones difíciles. Soy entusiasta, dedicado, honesto y paciente. En una nota relacionada, también tengo fuertes habilidades de comunicación que me ayudan a trabajar bien con clientes, miembros del equipo y ejecutivos. En cuanto a mis debilidades, creo que sería no estar familiarizado con el último software, pero como aprendo rápido y tengo la necesidad de aprender más, puedo superarlo ya que la conexión a Internet se usa ampliamente ahora.",0:0,0:0
13,IS/DC,"Mi fuerza es mi afán y voluntad de progresar en la vida. La capacidad de aprender y ayudarnos en el camino y ser positivo en el archivo de mis sueños. Mi debilidad es que a veces no soy franco y soy fácil de distraer, especialmente cuando estoy aburrido.",0:0,0:0
13,IS/DC,"Mi punto fuerte es que me encanta aprender cosas nuevas, trabajador, me encanta trabajar en equipo. Mi debilidad es que no soy bueno en comunicación, pero trabajaré en ello.",0:0,0:0
10,C/I,"Mis puntos fuertes son que soy flexible en cualquier situación, trabajador. A veces trabajador inteligente también. Primero, no quiero decir mi debilidad. Porque no sé cuáles son las debilidades que tengo.",0:0,0:0
7,S/I,"Mis fortalezas son automotivadoras y Hardworking.My debilidad se va a la depresión cuando falla en la tarea en la que participé (¿Si te preguntan cómo superas tu debilidad?). Como mi Fuerza es automotivadora, me doy respaldo a mí mismo como si sí. Venky puedes hacerlo. Y trabajar duro para lograr el éxito en ella sin salir como optimista.",0:0,0:0
13,IS/DC,Mi fuerza está en mis buenos pensamientos. Y Mi debilidad en mis pensamientos negativos.,0:0,0:0
6,S/D,"Mi fuerza es la actitud positiva, honesta y trabajadora. Mi debilidad creo en el sentimiento.",0:0,0:0
6,S/D,"Mis puntos fuertes son que soy una persona optimista, honesta y trabajadora. Mi debilidad es que creo en todos fácilmente.",0:0,0:0
9,C/D,"Soy paciente, amigable y difícil de renunciar a algo que sé que podría ayudarme. Me gusta revisar todos y cada uno de los extractos que veo. Porque me interesa leer y conocer nueva información. Investigo sobre algo en diversas fuentes para entenderlo mejor. Debilidad: Es dormir temprano como si no fuera un estudiante.",0:0,0:0
4,I/S,"Mi fuerza es el pensamiento positivo, trabajador, familiar y mantenernos de acuerdo con el entorno. Mi weekness es creo que fácilmente en todos.",0:0,0:0
10,C/I,"Mi fortaleza es la buena calidad de liderazgo, el trabajo duro, disciplinado, honesto, dedicado.",0:0,0:0
7,S/I,Mi fuerza es mi familia y mis sueños que siempre me agradecen para trabajar duro y mi única debilidad es si alguien llora delante de mí. Mi naturaleza de ayuda excesiva y mi confianza fácil en los demás es una de las mayores debilidades.,0:0,0:0
6,S/D,"Mis fortalezas son mi pensamiento positivo y mi naturaleza optimista, también soy una persona motivada y también tengo buenas cualidades de liderazgo. Y viniendo a Mi Debilidad tengo una gran queja de mis padres y mis maestros y mis amigos es que mi escritura a mano no será tan buena. Estoy tratando de mejorarlo. Sé que un día todo el mundo dirá que mi escritura a mano es buena.",0:0,0:0
12,DC/IS,"Mi fuerza es trabajadora, honesta y creo en mí misma y no puedo compartir mi debilidad.",0:0,0:0
13,IS/DC,Mis fortalezas son mi madre porque mi madre me apoya en cada situación de mi vida. Y mis debilidades me emocionan fácilmente y a veces incapaz de hablar inglés.,0:0,0:0
10,C/I,Mi fuerza es que soy un S- Firme.T- Confiable.R- Responsable.O-obediente.N-Noble.G-Dios temeroso.,0:0,0:0
6,S/D,"Mi fuerza es honesta, trabajadora, autodidacta y mi debilidad es creer a todos fácilmente.",0:0,0:0
12,DC/IS,Mi tema y trabajo duro son mis fortalezas y mi debilidad son los sentimientos.,0:0,0:0
12,DC/IS,"Mi fuerza es que trabajo mucho tiempo sin cansarme. Y lo siento, señor, no puedo compartir mi debilidad. Gracias.",0:0,0:0
4,I/S,Mis puntos fuertes son que soy muy trabajador y una persona automotivada en la naturaleza con una gran actitud. Y mi debilidad es que confío en la gente fácilmente.,0:0,0:0
5,I/C,"Soy una persona compasiva y soy compasiva con las personas, mi trabajo, los animales y la comida. Soy un oyente paciente y aprendo rápido. Trato de identificar mis debilidades y mejorarlas cada día. Algunos en los que necesito trabajar es tomar a las personas al pie de la letra. Puede ser el secreto de la felicidad, pero también puede interferir en la investigación cualitativa que estoy llevando a cabo actualmente. También necesito trabajar en el arte del equilibrio, ya que soy una persona extrema y, a veces, me entrego a una sola cosa.",0:0,0:0
7,S/I,"Mis puntos fuertes son mi familia y soy una persona trabajadora. Soy una persona motivada y de mente abierta. También puedo tratar con otras personas para ganar más amigos y ser el mejor compañero de trabajo para los demás. Creo que mis debilidades, confío fácilmente y no puedo decir que no si alguien pide ayuda.",0:0,0:0
10,C/I,"Mis puntos fuertes son el trabajo duro, la automotivación, la determinación y el compromiso de asignar tareas. Pensamiento positivo de la naturaleza y tratar de aprender cosas nuevas. Y fácil de entender. Mis debilidades son mi naturaleza suave que a veces me perjudica también y la vacilación.",0:0,0:0
10,C/I,"Mis puntos fuertes, sé cómo planificar mi tiempo y organizar mi trabajo, y tengo la capacidad de trabajar bajo presión para cumplir con la fecha límite. Mis debilidades, a veces me equivoco, pero aprendo de mi error para que no vuelva a suceder. Aprendo a revisar y volver a revisar mi trabajo para asegurarme de no perderme nada antes de entregarme.",0:0,0:0
2,D/C,Mi fortaleza es que hago el trabajo rápido con inteligencia e incluyendo a todos los miembros del grupo con un apoyo de equipo y siento que también soy un buen líder.,0:0,0:0
0,D/I,"No tengo ninguna debilidad, pero tengo mucha fuerza, como puedo trabajar bajo presión, puedo trabajar con una supervisión mínima.",0:0,0:0
4,I/S,"Mi fuerza es el pensamiento positivo, la paciencia y puedo adaptarme fácilmente a otros entornos. Además, mis debilidades son que me emociono rápidamente y también soy hablador.",0:0,0:0
13,IS/DC,¡Mi fuerza es ayudar a otra persona! ¡Y mi debilidad creo que otros fácilmente!,0:0,0:0
10,C/I,"Mis fortalezas son de naturaleza trabajadora, capacidad para adaptar los cambios en el entorno de trabajo y tengo una actitud positiva hacia la vida. Mis debilidades son que cuando estoy en el trabajo no puedo encontrar tiempo para gastar a mis amigos y tengo la naturaleza que ayuda a todos.",0:0,0:0
6,S/D,"Mis puntos fuertes son que soy una persona honesta, automotivadora y trabajadora con una actitud positiva hacia mi carrera y mi vida. Mi debilidad me concentro en una cosa a la vez.",0:0,0:0
2,D/C,"Mi fortaleza es que estoy trabajando duro, de mente abierta y puedo trabajar bien en equipo. Mi debilidad es que tengo miedo de hablar en público, pero lo superaré practicando duro y mejorando mi habilidad todos los días.",0:0,0:0
10,C/I,"Mis puntos fuertes son el trabajo duro, la automotivación, la determinación y el compromiso de asignar tareas. Pensamiento positivo de la naturaleza y tratar de aprender cosas nuevas. Y fácil de entender. Mis debilidades son mi naturaleza suave que a veces me perjudica también y la vacilación.",0:0,0:0
10,C/I,Fortalezas: Me encanta trabajar en equipo. Debilidades: Soy muy hablador.,0:0,0:0
10,C/I,"Mi fuerza es que cuando he decidido hacer el trabajo, de todos modos lo haré. Para mí, la automotivación y la paciencia funcionan como una columna vertebral para mantener una actitud positiva y ayudarme a ganar confianza en mí mismo de que puedo hacerlo. Trabajando en equipo, es importante administrar u organizar los recursos y mantenerse enfocado al objetivo. Principio fundamental que sigo: ""Trabajar en lugar de hablar"". La luz al final del túnel. Similar, tengo la debilidad de que confío en las personas fácilmente. No puedo decir que no cuando alguien me pide ayuda. A veces, debido a mi naturaleza tímida, pierdo oportunidades que me decepcionan, pero nunca me lo tomo tanto tiempo porque, para mí, el fracaso son los peldaños"".",0:0,0:0
10,C/I,"Fortalezas: sé positivo cuando estoy en la hora de trabajo. Siempre completa mi trabajo según eso. Debilidades: a veces no respondo llamadas o mensajes cuando estoy ocupado en mi trabajo, viene en horas de trabajo.",0:0,0:0
5,I/C,Fuerza: - Soy un buen trabajador. -Puntualidad. Debilidad: Soy una persona emocional que confía fácilmente en quién está en problemas.,0:0,0:0
10,C/I,Fortalezas: Me encanta trabajar en equipo. Debilidades: Soy muy hablador.,0:0,0:0
10,C/I,"Mi fuerza es que cuando he decidido hacer el trabajo, de todos modos lo haré. Para mí, la automotivación y la paciencia funcionan como una columna vertebral para mantener una actitud positiva y ayudarme a ganar confianza en mí mismo de que puedo hacerlo. Trabajando en equipo, es importante administrar u organizar los recursos y mantenerse enfocado al objetivo. Principio fundamental que sigo: ""Trabajar en lugar de hablar"". La luz al final del túnel. Similar, tengo la debilidad de que confío en las personas fácilmente. No puedo decir que no cuando alguien me pide ayuda. A veces, debido a mi naturaleza tímida, pierdo oportunidades que me decepcionan, pero nunca me lo tomo tanto tiempo porque, para mí, el fracaso son los peldaños"".",0:0,0:0
10,C/I,"Fortalezas: sé positivo cuando estoy en la hora de trabajo. Siempre completa mi trabajo según eso. Debilidades: a veces no respondo llamadas o mensajes cuando estoy ocupado en mi trabajo, viene en horas de trabajo.",0:0,0:0
10,C/I,"Mis fortalezas son que soy un pensador positivo que da importancia al tiempo, al dinero y a la ética corporativa. Valoro a mis amigos (mi equipo) y le doy importancia a la calidad y cantidad de trabajo que resulta en una satisfacción del cliente del 100% y la repetición de negocios para mi empresa.",0:0,0:0
12,DC/IS,"Mis puntos fuertes son automotivados, trabajadores y estoy interesado en hacer un nuevo plato Mis debilidades son emocionales y no he pasado la configuración de tipo, pero cada vez aprendo cómo es escribir.",0:0,0:0
7,S/I,"Mis puntos fuertes son, tengo confianza, auto-motivación y dedicación a mis objetivos profesionales y personales. Si hablo de mis debilidades, puedo confiar en las personas rápidamente y soy poco sensible y hay algunas áreas débiles como las habilidades de comunicación fluidas que necesito mejorarlas para transformar mis debilidades en fortaleza.",0:0,0:0
4,I/S,"Mi fuerza es que tengo más confianza en mí. También tengo una naturaleza de pensamiento positivo. Haré mi trabajo con paciencia y persistencia. Trata de aprender cosas nuevas. Todos estos son mis puntos fuertes. Mis debilidades son que puedo confiar en cualquiera fácilmente. Más hablador, directo y muy ansioso.",0:0,0:0
6,S/D,Mis puntos fuertes son que soy educado y amigable por naturaleza. Y me encanta hacer lo que me gusta y me gusta lo que hago. Y mi mamá solía decir que no creas a los demás. Y creo que esa es mi gran debilidad.,0:0,0:0
4,I/S,"Mi fortaleza es que pienso positivamente sobre todo, soy amigable. Mi debilidad es que a veces lastimo a alguien a través de mi pensamiento positivo hacia alguien.",0:0,0:0
13,IS/DC,Mis puntos fuertes son mis padres y mis amigos trabajadores. Y mi debilidad es que creo que otros fácilmente.,0:0,0:0
10,C/I,"Mis puntos fuertes son que sé muchas cosas y soy bueno dando órdenes. Intimido bien a la gente. Mis debilidades son que paso viento maloliente, whisky y callejeros.",0:0,0:0
2,D/C,"Mis fortalezas son que soy muy adaptable bajo cualquier cambio en el entorno de aprendizaje. Siempre estoy enfocado en completar mis proyectos y no puedo dudar en ayudar a los miembros de mi equipo. Puedo comunicarme de manera eficiente y siempre estoy luchando por un mejor cambio. Mi debilidad es que me siento muy decepcionado cada vez que fallo, pero termino encontrándolo como una clave para mi próxima oportunidad de tener éxito. Gracias.",0:0,0:0
0,D/I,"Mis fortalezas son honestas, trabajadoras, automotivadas, volátiles bajo presión. Mis debilidades son confiar en los demás rápidamente, directamente.",0:0,0:0
10,C/I,"Mis puntos fuertes son la honestidad y el trabajo duro, la automotivación, la paciencia, la actitud positiva útil. Mis debilidades son confiar fácilmente en otra persona, sensible, emocional.",0:0,0:0
4,I/S,"Algunas de las fortalezas que podrían compartirse son, Soy adaptable al cambio. Soy una persona bien disciplinada. Soy flexible a los cambios. Algunas de las debilidades que podrían compartirse son: Confío en la gente por sus palabras donde no funciona prácticamente todo el tiempo. Entro en cada detalle minueto en los que a veces echo de menos mi gestión del tiempo. Estoy tratando de superarlo.",0:0,0:0
10,C/I,"Mis fortalezas son mi familia también soy una persona muy trabajadora, la razón detrás es que termino cada trabajo antes de la fecha Mi debilidad es que, como soy una persona trabajadora, no tengo tiempo para estar con mis amigos.",0:0,0:0
0,D/I,Fortalezas: Decidido a trabajar y capacidad para aceptar diversos desafíos. Versátil bajo presión y prefiero reflexionar sobre hábitos motivadores. Obstinado en tiempos difíciles.,0:0,0:0
6,S/D,"Mis puntos fuertes: Soy una chica amigable, flexible y motivada con una actitud positiva hacia la vida. Mi debilidad: Soy sensible y me cuesta estar solo.",0:0,0:0
10,C/I,"Mi fuerza es la confianza excesiva, ayudar a otro, la automotivación. Mi debilidad son los demás fáciles y habladores.",0:0,0:0
10,C/I,"Mis puntos fuertes son mi flexibilidad, trabajo manual y un aprendizaje rápido. Debilidad un poco tímida cuando se enfrenta a personas desconocidas por un corto tiempo, de mal genio, más habladora.",0:0,0:0
10,C/I,"Mis puntos fuertes:I Soy honesto, la razón de la persona trabajadora es decir que termino una tarea antes de la fecha límite. Mis debilidades: Mi habilidad informática no es tan buena como se supone que es hoy en día, pero estoy practicando todos los días para mejorar mi habilidad de mecanografía.",0:0,0:0
13,IS/DC,"Mi fuerza es la confianza, la automotivación, la honestidad, el trabajo duro y la visión optimista hacia la vida. Las debilidades no deben ser reveladas a nadie.",0:0,0:0
10,C/I,"Mi fuerza es mi naturaleza trabajadora, automotivada y paciencia. Lo que siempre me ayuda a hacer el trabajo sin perder Mi concentración máxima mientras trabajo continuamente durante horas. Mi debilidad, soy un poco tímido frente a personas desconocidas por poco tiempo.",0:0,0:0
11,C/S,"Mis puntos fuertes: Honestidad, trabajador, confianza en sí mismo, directo. Mis debilidades: Creí fácilmente en cada uno.",0:0,0:0
10,C/I,"Puntos por fortalezas:1 Adaptabilidad.2 Trabajo duro.3 Honesto.4 Flexibilidad.5 Optimista.6 Toma de decisiones rápida.7 Persistencia.8 Automotivado.Ejemplo:I Soy una chica honesta, motivada y trabajadora con una actitud positiva hacia mi carrera y mi vida. Puntos para la debilidad:1 Directo.2 Impaciente.3 Sensible.4 Más hablador.5 Confía en la gente muy rápidamente.6 No puedo decir que no cuando alguien pide ayuda.7 Toma decisiones muy rápido.8 Ponte nervioso cuando hablas con extraños. Ejemplo:I tengo varias debilidades no que impedirían mejor en hacer mi trabajo No puedo decir que no cuando alguien pide ayuda Confío en la gente muy rápidamente.",0:0,0:0
7,S/I,"Mis fortalezas son tener la capacidad de aceptar desafíos y entregar resultados positivos y tener la capacidad de un jugador de equipo fuerte y cooperativo. Sobre mis debilidades. No tengo ninguna debilidad Si tienes mis debilidades, entonces las rectificaré en el futuro.",0:0,0:0
